scrap_url,category,brand,name,product_code,price,list_price,qty,description,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
https://www.ikea.com.tr/en/product/bekant-siyah-boyali-disbudak-kaplama-beyaz-160x110-cm-sol-kose-calisma-masasi-49282833,Home Office/Desks/Office Desks,IKEA,BEKANT black stained ash veneer/white 160x110 cm corner desk left,492.828.33,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Ash veneer, Stain, Clear acrylic lacquer, Paper foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE740540.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714720.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739504.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714484.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-beyaz-agartilmis-mese-kaplama-160x110-cm-sag-kose-calisma-masasi-19284659,Home Office/Desks/Office Desks,IKEA,BEKANT white/white stained oak veneer corner desk right,192.846.59,4999.0,4999.0,0,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Oak veneer, Tinted clear acrylic lacquer, Paper foil, Clear acrylic lacquer, ABS plastic Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740561.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722209.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739521.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722327.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-siyah-boyali-disbudak-kaplama-beyaz-160x110-cm-sag-kose-calisma-masasi-99282901,Home Office/Desks/Office Desks,IKEA,BEKANT black stained ash veneer/white corner desk right,992.829.01,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Particleboard, Ash veneer, Stain, Clear acrylic lacquer, Paper foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740555.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714779.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739518.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714484.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-siyah-boyali-disbudak-kaplama-siyah-160x110-cm-sag-kose-calisma-masasi-99282864,Home Office/Desks/Office Desks,IKEA,BEKANT black stained ash veneer/black corner desk right,992.828.64,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Particleboard, Ash veneer, Stain, Clear acrylic lacquer, Paper foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740557.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714733.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739469.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714484.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-agartilmis-mese-kaplama-siyah-160x110-cm-sol-kose-calisma-masasi-69282808,Home Office/Desks/Office Desks,IKEA,BEKANT white stained oak veneer/black corner desk left,692.828.08,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill leftovers – so wood pieces with the wrong shade, woodchips and sawdust become a resource instead of possibly being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Particleboard, Oak veneer, Tinted clear acrylic lacquer, Paper foil, Clear acrylic lacquer, ABS plastic Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester ",https://cdn.ikea.com.tr/urunler/500_500/PE740551.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722211.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739464.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722327.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-beyaz-160x110-cm-sol-kose-calisma-masasi-49006406,Home Office/Desks/Office Desks,IKEA,BEKANT white 160x110 cm corner desk left,490.064.06,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. The melamine surface is durable, stain resistant and easy to keep clean. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Deep table top gives a generous work surface and lets you sit at a comfortable distance from the computer monitor. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits ""When we designed the BEKANT series our goal was to make flexible desk combinations that encourage collaborations, meetings and creativity. The desks come in different sizes and shapes – you can use one alone or combine them to suit your needs. And they’re easy to add onto, or change, any time your needs do. To encourage a healthy work environment, most underframes have a sit and stand function that allows you to vary positions. Also, this series has been tested and approved for professional use, so it’s perfect in all types of offices."" Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Melamine foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:Stainless steel, 70% rubber, 30% polyester Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740553.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714709.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739506.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714612.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-beyaz-siyah-160x110-cm-sag-kose-calisma-masasi-09006427,Home Office/Desks/Office Desks,IKEA,BEKANT white/black corner desk right,090.064.27,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. The melamine surface is durable, stain resistant and easy to keep clean. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Deep table top gives a generous work surface and lets you sit at a comfortable distance from the computer monitor. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits With BEKANT electric sit/stand underframe you can raise and lower your desk by the simple touch of a button.  That helps you to change working positions often and keeps your body active. The lowest position for sitting is 65 cm and the highest for standing is 125 cm. ""When we designed the BEKANT series our goal was to make flexible desk combinations that encourage collaborations, meetings and creativity. The desks come in different sizes and shapes – you can use one alone or combine them to suit your needs. And they’re easy to add onto, or change, any time your needs do. To encourage a healthy work environment, most underframes have a sit and stand function that allows you to vary positions. Also, this series has been tested and approved for professional use, so it’s perfect in all types of offices."" Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Melamine foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester ",https://cdn.ikea.com.tr/urunler/500_500/PE740563.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714482.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739471.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714478.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-beyaz-agartilmis-mese-kaplama-160x110-cm-sol-kose-calisma-masasi-19282839,Home Office/Desks/Office Desks,IKEA,BEKANT white/white stained oak veneer corner desk left,192.828.39,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Oak veneer, Tinted clear acrylic lacquer, Paper foil, Clear acrylic lacquer, ABS plastic Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740552.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722212.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739507.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE722327.jpg,,,,,,
https://www.ikea.com.tr/en/product/bekant-beyaz-160x110-cm-sag-kose-calisma-masasi-49006425,Home Office/Desks/Office Desks,IKEA,BEKANT white 160x110 cm corner desk right,490.064.25,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. The melamine surface is durable, stain resistant and easy to keep clean. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Deep table top gives a generous work surface and lets you sit at a comfortable distance from the computer monitor. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits ""When we designed the BEKANT series our goal was to make flexible desk combinations that encourage collaborations, meetings and creativity. The desks come in different sizes and shapes – you can use one alone or combine them to suit your needs. And they’re easy to add onto, or change, any time your needs do. To encourage a healthy work environment, most underframes have a sit and stand function that allows you to vary positions. Also, this series has been tested and approved for professional use, so it’s perfect in all types of offices."" Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Melamine foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:Stainless steel, 70% rubber, 30% polyester Total composition:100% polyester Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. ",https://cdn.ikea.com.tr/urunler/500_500/PE740562.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714730.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE655381.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739520.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714612.jpg,,,,,
https://www.ikea.com.tr/en/product/bekant-siyah-boyali-disbudak-kaplama-siyah-160x110-cm-sol-kose-calisma-masasi-19282801,Home Office/Desks/Office Desks,IKEA,BEKANT black stained ash veneer/black corner desk left,192.828.01,4999.0,4999.0,2,"Length: 160 cm Depth: 110 cm Min. height: 65 cm Max. height: 85 cm Max. load: 100 kg Key features 10 year guarantee. Read about the terms in the guarantee brochure. You can mount the table top at a height that suits you, since the legs are adjustable between 65-85 cm. It’s easy to keep your desk neat and tidy with the cable management net under the table top. Contoured table top; provides support to the wrists and forearms when writing. Good to know This desk has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 527-2 and ANSI/BIFMA X5.5. Product is possible to recycle or use for energy recovery, if available in your community. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Select the height of the legs to be between 65 and 85 cm when assembling BEKANT desk. This ensures that the desktop has a height that suits your body – so you can enjoy a good working day at your new desk. 10 YEAR GUARANTEE Care Instructions Wipe clean with a mild soapy solution. Wipe dry with a clean cloth. Check regularly that all assembly fastenings are properly tightened and retighten when necessary. Materials and Environmental Responsibility Material Particleboard, Ash veneer, Stain, Clear acrylic lacquer, Paper foil, Plastic edging Leg/ Underframe/ Mounting plate/ Metal tube:Steel, Epoxy/polyester powder coating Feet:Aluminium, Epoxy/polyester powder coating Cable management:70% rubber, 30% polyester, Stainless steel Total composition:100% polyester Environmental Responsibility By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE740525.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714715.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739463.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE714484.jpg,,,,,,
https://www.ikea.com.tr/en/product/balungen-krom-kaplama-17-8-cm-sivi-sabunluk-90291504,Hallway and Storage Solutions/Laundry and Cleaning/Soap dispensers & soap dishes,IKEA,"BALUNGEN chrome-plated 17,8 cm soap dispenser",902.915.04,149.0,149.0,2,"Height: 18 cm Volume: 300 ml Package Measurements This product has multiple packages. Number of Packages: 1 Package No: 1 Width: 9 cm Height: 9 cm Length: 19 cm Weight: 0.40 kg Key features Easy to fill with your favourite soap. Small, hidden plastic feet at the base keep the soap dispenser in place, while protecting your wash-basin from scratches. Good to know Combines with other products in the BALUNGEN series. The material in this product may be recyclable. Please check the recycling rules in your community and if recycling facilities exist in your area. Long Term Benefits ”With BALUNGEN I wanted to create a series of bathroom accessories that are as clever and functional as they are beautiful, to help you get organised. Bathroom interiors from the 18th and 19th centuries inspired the traditional look. If you appreciate craftsmanship and have an eye for detail, BALUNGEN is perfect for you. I hope that you’ll be able to create a beautiful, harmonious bathroom environment with these accessories, even in small spaces.” Glass is mainly made of sand, soda and lime melted at a high temperature. Tempering or various additives gives you extra-strong and impact-resistant glass that in some cases can be taken straight from freezer to oven without cracking. A big benefit is how glass can be recycled over and over without the quality deteriorating. Also, a lot less energy is needed to melt recycled glass compared to new raw materials. Our goal is to eventually use only recycled glass in our range. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Container:Glass Foot/ Lid:Zinc, Chrome-plated Nozzle:Stainless steel Pump:Polypropylene plastic Environmental Responsibility We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE728418.jpg,https://cdn.ikea.com.tr/urunler/500_500/PH158078.jpg,https://cdn.ikea.com.tr/urunler/500_500/PH136727.jpg,https://cdn.ikea.com.tr/urunler/500_500/PH141479.jpg,https://cdn.ikea.com.tr/urunler/500_500/PH129132.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE741665.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE559061.jpg,,,
https://www.ikea.com.tr/en/product/slibb-beyaz-camasir-yikama-torbasi-60441114,Hallway and Storage Solutions/Laundry and Cleaning/Laundry Bags,IKEA,SLIBB white laundry washing bag,604.411.14,49.99,49.99,2,"Key features Designed to keep delicate clothing or clothing with hooks and sharp fasteners separate from other items in the washing machine. By separating items from the rest of the washing load, this helps reduce friction, entanglement and the risk of the clothes being damaged in other ways – helping your clothing last longer. The washing bag is perfect for keeping smaller items like socks together so they don’t get lost in the wash. The mesh fabric allows water to flow in and around the garments placed inside. The zipper is designed so it won’t snag or damage clothing. You can use the zipper’s pull tab to hang the washing bag to dry after use. Good to know Comprise: 1 washing bag (width x depth x height) 38x38x33 cm, volume 7.9 litres, 1 washing bag 30x30x26cm, volume 3.9 litres. Care Instructions Machine wash, max 40°C, normal process. Do not bleach. Tumble drying, low temperature (max 60°C). Do not iron. Do not dryclean. Materials and Environmental Responsibility Material Mesh:100 % polyester (100% recycled) Piping/ Elastic/ Sewing thread/ Zipper:100% polyester ",https://cdn.ikea.com.tr/urunler/500_500/PE811168.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE812353.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE812352.jpg,,,,,,,
https://www.ikea.com.tr/en/product/rinnig-pembe-m-temizlik-eldiveni-70476768,Hallway and Storage Solutions/Laundry and Cleaning/Cleaning Gloves,IKEA,RINNIG pink M cleaning gloves,704.767.68,34.99,34.99,2,"Package quantity: 2 pack Package Measurements This product has multiple packages. Number of Packages: 1 Package No: 1 Width: 14 cm Height: 3 cm Length: 23 cm Weight: 0.09 kg Key features Good to know Be careful when handling knives and other sharp objects, as they may damage the gloves. Be careful when using strong acidic or caustic detergents or ammonia, since they may damage the product. Care Instructions After use, rinse the gloves with water and let dry. Handwash only. Avoid contact with high concentration organic solvents, such as petroleum, since they will damage the product. Materials and Environmental Responsibility Material Natural latex ",https://cdn.ikea.com.tr/urunler/500_500/PE790753.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE790754.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE790755.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE812072.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE790756.jpg,,,,,
